codgeo;part_prestations_sociales_pct;part_minima_sociaux_pct;s_soc_ben_di_fam_ben;nombre_personnes;part_revenus_activite_pct;part_impots_directs_pct;part_indemnites_chomage_pct;s_ei_di_n_sal;nombre_unites_consommation;taux_pauvrete_60_pct;rapport_interdecile_d9_d1;part_revenus_patrimoine_autres_pct;niveau_vie_median_euros;niveau_vie_1er_decile_euros;s_soc_ben_di_hou_ben;nombre_menages;part_menages_imposes_pct;niveau_vie_9e_decile_euros;part_salaires_pct;part_pensions_retraites_rentes_pct
56062;;;;625;;;;;481,1;;;;22430;;;351;;;;
56057;5,7;3,0;1,7;2639;56,3;-12,1;2,4;5,9;1926,8;17;2,8;7,7;21240;11820;1,0;1342;42;32840;48,0;42,4
57218;;;;1322;;;;;887,4;;;;28930;;;541;;;;
57137;;;;841;;;;;535,7;;;;25360;;;309;;;;
57160;8,3;4,3;2,3;12052;59,8;-12,2;3,6;3,4;8491,5;24;3,2;6,6;19470;10140;1,7;5638;42;32770;52,8;37,5
57146;;;;847;;;;;553,0;;;;29150;;;317;;;;
57186;;;;883;;;;;582,5;;;;22960;;;350;;;;
57158;;;;247;;;;;160,9;;;;24450;;;94;;;;
57210;;;;613;;;;;428,6;;;;21970;;;281;;;;
57215;;;;352;;;;;236,5;;;;24950;;;149;;;;
57238;;;;189;;;;;125,9;;;;23840;;;76;;;;
57167;;;;387;;;;;246,5;;;;25350;;;136;;;;
45266;;;;199;;;;;141,9;;;;24190;;;94;;;;
45194;3,2;1,0;1,8;3165;80,6;-17,0;2,2;5,3;2076,9;;2,4;6,7;26450;16630;0,4;1220;67;40670;73,1;26,5
45249;;;;903;;;;;623,6;;;;28850;;;394;;;;
45271;;;;993;;;;;692,6;;;;23730;;;450;;;;
45276;;;;481;;;;;337,2;;;;23650;;;221;;;;
45202;;;;993;;;;;661,0;;;;24190;;;403;;;;
47007;;;;163;;;;;119,4;;;;20750;;;81;;;;
56136;;;;693;;;;;480,4;;;;22410;;;313;;;;
56092;;;;867;;;;;590,4;;;;21370;;;370;;;;
56106;;;;982;;;;;723,0;;;;28400;;;501;;;;
56110;;;;800;;;;;581,7;;;;20110;;;400;;;;
56091;5,4;2,7;1,7;2174;57,3;-13,4;2,6;6,1;1575,7;14;2,9;14,4;21450;12020;1,0;1083;46;34400;48,6;36,3
56137;4,0;1,3;2,2;3427;79,0;-14,2;2,5;5,0;2235,5;6;2,4;6,7;24310;15430;0,5;1306;53;36420;71,5;24,5
56109;;;;1287;;;;;849,3;;;;23940;;;508;;;;
63418;;;;629;;;;;430,3;;;;22540;;;275;;;;
63419;;;;486;;;;;346,6;;;;20280;;;234;;;;
57548;;;;620;;;;;395,8;;;;26880;;;226;;;;
57551;;;;203;;;;;137,4;;;;22330;;;84;;;;
57453;;;;303;;;;;202,3;;;;23940;;;118;;;;
57512;;;;699;;;;;446,3;;;;28670;;;254;;;;
57514;;;;1186;;;;;795,0;;;;25870;;;478;;;;
56258;;;;1780;;;;;1343,1;;;;29180;;;961;;;;
56205;;;;944;;;;;684,3;;;;26910;;;459;;;;
56242;;;;678;;;;;467,8;;;;20710;;;297;;;;
56195;;;;684;;;;;527,0;;;;22000;;;402;;;;
56241;;;;977;;;;;697,4;;;;22190;;;467;;;;
56223;;;;1518;;;;;1057,3;;;;22090;;;674;;;;
56226;;;;470;;;;;319,2;;;;22300;;;199;;;;
57002;;;;;;;;;;;;;;;;;;;;
57018;;;;140;;;;;93,6;;;;24140;;;54;;;;
56227;;;;444;;;;;316,0;;;;20650;;;212;;;;
57046;;;;722;;;;;525,6;;;;22660;;;363;;;;
57042;;;;578;;;;;408,7;;;;19900;;;272;;;;
57057;;;;595;;;;;385,2;;;;24480;;;222;;;;
57074;;;;795;;;;;540,0;;;;24580;;;333;;;;
57030;;;;532;;;;;353,8;;;;25920;;;211;;;;
57105;;;;148;;;;;98,0;;;;24170;;;56;;;;
57087;;;;218;;;;;156,7;;;;24010;;;103;;;;
57037;;;;284;;;;;185,7;;;;24700;;;108;;;;
57111;;;;510;;;;;353,0;;;;25980;;;225;;;;
57132;7,1;3,4;2,2;2020;68,8;-14,0;2,3;6,4;1430,8;14;2,8;7,3;21410;12710;1,5;971;44;36080;60,1;30,8
57545;;;;1965;;;;;1359,2;;;;31940;;;848;;;;
57529;1,7;1,0;0,4;2291;33,0;-5,7;1,8;1,3;1618,0;17;5,7;56,1;27400;9300;0,3;1078;21;52680;29,9;14,9
57515;;;;1632;;;;;1166,7;;;;24000;;;779;;;;
57457;;;;118;;;;;83,1;;;;24910;;;55;;;;
57531;;;;696;;;;;471,0;;;;26960;;;288;;;;
57530;;;;460;;;;;305,3;;;;23330;;;183;;;;
57461;;;;288;;;;;200,2;;;;23700;;;127;;;;
57472;;;;144;;;;;92,2;;;;22030;;;54;;;;
57526;;;;369;;;;;246,8;;;;26120;;;150;;;;
57510;;;;1096;;;;;747,2;;;;28370;;;462;;;;
57533;;;;882;;;;;596,3;;;;29680;;;354;;;;
57381;;;;286;;;;;182,8;;;;21820;;;106;;;;
57345;;;;408;;;;;272,2;;;;29790;;;163;;;;
57349;;;;155;;;;;104,7;;;;23460;;;64;;;;
57388;;;;227;;;;;151,8;;;;22390;;;90;;;;
57395;;;;214;;;;;141,8;;;;22800;;;85;;;;
57416;;;;708;;;;;462,9;;;;25360;;;272;;;;
57401;;;;;;;;;;;;;;;;;;;;
57409;;;;676;;;;;467,4;;;;24160;;;291;;;;
57380;;;;109;;;;;78,7;;;;25500;;;52;;;;
57232;;;;737;;;;;497,3;;;;21930;;;299;;;;
57187;;;;361;;;;;239,8;;;;24640;;;140;;;;
57183;;;;196;;;;;135,2;;;;22080;;;86;;;;
57231;;;;;;;;;;;;;;;;;;;;
57168;;;;694;;;;;463,4;;;;24630;;;279;;;;
57145;;;;326;;;;;221,4;;;;27530;;;131;;;;
57191;;;;633;;;;;431,5;;;;25890;;;259;;;;
57140;;;;543;;;;;357,2;;;;28610;;;210;;;;
57233;;;;;;;;;;;;;;;;;;;;
57201;;;;731;;;;;501,9;;;;24270;;;310;;;;
57166;;;;;;;;;;;;;;;;;;;;
57004;;;;;;;;;;;;;;;;;;;;
56254;;;;1303;;;;;872,7;;;;22330;;;541;;;;
56207;;;;1148;;;;;802,1;;;;20960;;;527;;;;
56220;;;;1323;;;;;919,5;;;;23830;;;587;;;;
57020;;;;298;;;;;198,1;;;;24450;;;117;;;;
56232;;;;1144;;;;;793,2;;;;22900;;;498;;;;
56196;;;;474;;;;;362,8;;;;23070;;;267;;;;
56199;;;;709;;;;;503,8;;;;19720;;;335;;;;
56219;;;;1382;;;;;898,2;;;;23020;;;538;;;;
57025;;;;484;;;;;324,3;;;;25690;;;194;;;;
57028;;;;1365;;;;;923,9;;;;29600;;;569;;;;
56156;;;;334;;;;;238,2;;;;19500;;;160;;;;
56164;3,7;1,6;1,4;7023;72,0;-17,0;2,7;4,9;4814,9;7;2,9;9,7;26080;14960;0,7;3022;62;42790;64,4;31,6
56151;4,1;1,6;1,9;3601;72,6;-13,9;2,1;6,6;2482,2;8;2,5;7,5;23320;14620;0,6;1575;53;36360;63,9;29,7
56160;;;;1148;;;;;793,6;;;;21250;;;511;;;;
56114;;;;929;;;;;686,1;;;;23560;;;479;;;;
56130;4,1;1,3;2,2;3204;71,7;-13,7;1,8;5,7;2147,6;7;2,3;6,0;23540;14820;0,6;1305;53;33860;64,2;31,9
56146;;;;1418;;;;;984,9;;;;22510;;;641;;;;
56078;3,0;1,2;1,3;12264;70,6;-17,3;2,6;6,7;8479,8;6;2,7;9,6;26610;16070;0,5;5416;62;43700;61,3;34,1
56061;5,2;2,4;1,9;3811;64,8;-13,0;2,7;5,6;2700,9;11;2,5;7,5;22100;13520;0,9;1813;47;34160;56,5;35,5
56040;4,3;1,7;2,0;3375;68,6;-13,4;2,5;4,5;2297,3;8;2,3;6,1;23140;14690;0,6;1436;53;34090;61,6;34,4
55561;;;;;;;;;;;;;;;;;;;;
55573;;;;1594;;;;;1111,4;;;;22830;;;718;;;;
80516;;;;192;;;;;131,1;;;;21120;;;83;;;;
80523;;;;1227;;;;;850,1;;;;23100;;;542;;;;
80501;;;;287;;;;;188,7;;;;19580;;;115;;;;
80495;;;;486;;;;;339,5;;;;20290;;;221;;;;
80543;;;;127;;;;;78,6;;;;25200;;;42;;;;
80484;;;;337;;;;;224,2;;;;18610;;;137;;;;
80449;;;;;;;;;;;;;;;;;;;;
80493;;;;266;;;;;177,2;;;;19670;;;108;;;;
80545;;;;503;;;;;339,5;;;;25730;;;207;;;;
80443;;;;1590;;;;;1076,2;;;;21200;;;670;;;;
80395;;;;291;;;;;197,6;;;;21860;;;122;;;;
80342;;;;448;;;;;297,0;;;;22630;;;178;;;;
80349;;;;123;;;;;84,6;;;;24880;;;53;;;;
80407;;;;154;;;;;101,0;;;;23610;;;60;;;;
80378;;;;;;;;;;;;;;;;;;;;
80408;;;;320;;;;;218,4;;;;22060;;;133;;;;
80388;;;;204;;;;;133,6;;;;20250;;;81;;;;
80427;;;;320;;;;;212,7;;;;22260;;;126;;;;
79347;;;;1071;;;;;739,7;;;;21510;;;471;;;;
80015;;;;;;;;;;;;;;;;;;;;
79277;;;;984;;;;;662,5;;;;21940;;;411;;;;
79284;;;;823;;;;;541,5;;;;23350;;;324;;;;
79298;2,7;0,9;1,4;2062;76,8;-17,2;1,8;5,5;1390,9;;2,4;9,1;25530;16720;0,4;850;62;40860;69,5;28,6
79254;;;;383;;;;;269,5;;;;22730;;;174;;;;
79249;2,7;0,8;1,5;2230;83,2;-16,9;1,6;3,0;1495,0;;2,2;5,4;26510;18030;0,4;906;67;40240;78,6;25,6
79320;;;;654;;;;;440,0;;;;23140;;;265;;;;
46195;;;;324;;;;;227,9;;;;23580;;;149;;;;
46206;;;;;;;;;;;;;;;;;;;;
46245;;;;;;;;;;;;;;;;;;;;
46238;;;;274;;;;;196,1;;;;23340;;;129;;;;
46178;;;;230;;;;;171,6;;;;22780;;;120;;;;
46213;;;;166;;;;;123,2;;;;22460;;;86;;;;
46240;;;;559;;;;;412,8;;;;21160;;;289;;;;
46262;;;;573;;;;;418,7;;;;20550;;;284;;;;
46216;;;;672;;;;;484,7;;;;23020;;;328;;;;
46162;;;;164;;;;;116,6;;;;20960;;;76;;;;
46199;;;;293;;;;;216,9;;;;21960;;;149;;;;
63331;;;;222;;;;;157,5;;;;21860;;;103;;;;
63392;;;;658;;;;;441,3;;;;22380;;;269;;;;
63337;;;;;;;;;;;;;;;;;;;;
63367;;;;105;;;;;78,6;;;;21380;;;57;;;;
63383;;;;247;;;;;175,9;;;;21560;;;119;;;;
63314;;;;474;;;;;346,3;;;;18420;;;240;;;;
63360;;;;147;;;;;115,0;;;;18290;;;87;;;;
63336;;;;200;;;;;148,3;;;;17150;;;105;;;;
80682;;;;216;;;;;142,9;;;;25550;;;87;;;;
80688;6,1;3,2;1,7;2805;57,3;-13,1;2,3;6,4;1997,2;16;2,7;8,7;20290;12230;1,2;1328;43;33450;48,6;41,0
80776;;;;244;;;;;155,0;;;;21290;;;91;;;;
80693;;;;324;;;;;213,6;;;;22170;;;128;;;;
80707;;;;;;;;;;;;;;;;;;;;
80671;;;;233;;;;;149,8;;;;20460;;;84;;;;
80721;3,7;1,9;1,0;1965;51,6;-16,6;2,6;7,9;1472,1;13;3,6;13,7;23260;12060;0,8;1053;51;43840;41,1;47,6
80753;;;;104;;;;;70,5;;;;21080;;;42;;;;
80775;;;;591;;;;;417,7;;;;22480;;;272;;;;
80025;;;;224;;;;;160,9;;;;21030;;;109;;;;
80108;;;;;;;;;;;;;;;;;;;;
80093;;;;1000;;;;;699,5;;;;20710;;;449;;;;
80068;;;;210;;;;;139,8;;;;22040;;;83;;;;
80039;;;;1389;;;;;1054,4;;;;20470;;;771;;;;
80040;;;;158;;;;;115,5;;;;22180;;;79;;;;
45093;4,3;1,5;2,1;2527;77,1;-15,0;2,4;3,5;1706,7;11;2,7;8,1;23620;13620;0,7;1068;57;36540;71,2;25,5
45114;;;;216;;;;;154,8;;;;25910;;;103;;;;
45145;5,0;2,0;2,2;3829;66,4;-14,0;2,7;4,2;2614,1;10;2,7;7,6;22730;13850;0,8;1653;53;37080;59,5;35,0
45130;;;;1214;;;;;809,9;;;;25990;;;490;;;;
45083;7,0;3,5;2,0;2052;58,7;-14,0;2,8;6,2;1481,4;20;3,0;9,1;20260;10900;1,5;1028;43;32410;49,7;39,2
45132;;;;373;;;;;250,4;;;;22500;;;155;;;;
45148;;;;1715;;;;;1158,9;;;;22250;;;712;;;;
80189;;;;;;;;;;;;;;;;;;;;
80203;;;;;;;;;;;;;;;;;;;;
80148;;;;395;;;;;274,6;;;;21910;;;176;;;;
80174;;;;;;;;;;;;;;;;;;;;
80186;9,6;4,2;3,3;2044;66,2;-12,2;3,8;6,3;1386,3;20;2,7;6,2;18900;11590;2,1;881;38;31370;56,1;30,2
80218;;;;150;;;;;97,5;;;;24620;;;58;;;;
80195;;;;144;;;;;104,5;;;;23820;;;71;;;;
80618;;;;1010;;;;;707,4;;;;21200;;;459;;;;
80573;;;;389;;;;;263,1;;;;21930;;;156;;;;
80661;;;;1002;;;;;662,2;;;;25340;;;396;;;;
80592;;;;464;;;;;321,1;;;;19530;;;204;;;;
80569;;;;339;;;;;218,2;;;;20700;;;132;;;;
80654;;;;524;;;;;364,6;;;;23490;;;233;;;;
80616;;;;187;;;;;123,0;;;;21460;;;72;;;;
80601;;;;385;;;;;267,5;;;;20470;;;175;;;;
80261;;;;1146;;;;;792,3;;;;33680;;;502;;;;
80325;;;;;;;;;;;;;;;;;;;;
80263;;;;;;;;;;;;;;;;;;;;
80292;;;;130;;;;;89,1;;;;22180;;;55;;;;
80324;;;;152;;;;;102,8;;;;22060;;;62;;;;
80331;;;;310;;;;;211,0;;;;22950;;;131;;;;
80328;;;;493;;;;;347,2;;;;22020;;;231;;;;
80319;;;;318;;;;;218,0;;;;27330;;;139;;;;
46070;;;;610;;;;;401,5;;;;24450;;;242;;;;
46062;;;;381;;;;;267,7;;;;22100;;;182;;;;
46064;;;;727;;;;;534,5;;;;21200;;;373;;;;
46106;;;;259;;;;;188,1;;;;22830;;;130;;;;
46091;;;;177;;;;;128,6;;;;25800;;;88;;;;
46104;;;;;;;;;;;;;;;;;;;;
46107;;;;166;;;;;121,4;;;;22210;;;82;;;;
46156;;;;1077;;;;;778,9;;;;24380;;;526;;;;
46116;;;;;;;;;;;;;;;;;;;;
46122;;;;;;;;;;;;;;;;;;;;
80488;;;;1495;;;;;1041,8;;;;20410;;;680;;;;
80527;;;;303;;;;;207,3;;;;22670;;;128;;;;
80450;;;;106;;;;;67,6;;;;20790;;;40;;;;
80458;;;;444;;;;;286,3;;;;25860;;;169;;;;
80502;;;;100;;;;;69,1;;;;24110;;;45;;;;
80540;;;;241;;;;;159,9;;;;22180;;;98;;;;
80550;;;;133;;;;;88,7;;;;24800;;;53;;;;
80533;7,6;4,5;1,4;2536;46,4;-12,3;3,0;2,4;1937,9;22;2,9;8,5;19840;11240;1,7;1433;41;32210;41,0;49,8
80473;;;;296;;;;;195,0;;;;21780;;;118;;;;
80491;;;;;;;;;;;;;;;;;;;;
79313;;;;627;;;;;416,8;;;;22820;;;250;;;;
80005;;;;;;;;;;;;;;;;;;;;
79342;;;;612;;;;;432,4;;;;20550;;;284;;;;
79258;;;;441;;;;;308,7;;;;23460;;;199;;;;
79268;;;;951;;;;;692,4;;;;20850;;;485;;;;
79283;;;;1371;;;;;903,8;;;;23810;;;534;;;;
80770;;;;537;;;;;374,5;;;;20960;;;241;;;;
80728;;;;;;;;;;;;;;;;;;;;
80687;;;;129;;;;;86,5;;;;22080;;;52;;;;
80758;;;;210;;;;;133,9;;;;23510;;;74;;;;
80752;;;;670;;;;;437,0;;;;27990;;;264;;;;
80774;;;;278;;;;;186,9;;;;25950;;;113;;;;
57527;;;;410;;;;;263,2;;;;25670;;;148;;;;
57504;;;;300;;;;;209,4;;;;23260;;;135;;;;
57466;;;;673;;;;;456,0;;;;23690;;;283;;;;
57555;;;;107;;;;;71,8;;;;23780;;;44;;;;
57550;2,4;0,9;1,2;2467;67,9;-13,8;2,2;4,3;1701,4;;2,6;9,2;25030;15360;0,3;1069;58;39280;61,4;34,3
57508;4,7;2,5;1,1;4167;48,3;-8,4;2,8;1,3;2992,9;17;3,6;26,6;21520;10410;1,1;2047;32;37210;44,2;28,8
57542;;;;934;;;;;590,5;;;;22130;;;328;;;;
57537;7,3;3,5;2,2;5697;68,6;-12,5;3,5;2,2;3909,3;21;3,2;5,5;19950;10840;1,6;2481;42;34580;62,9;31,1
57505;;;;1085;;;;;763,7;;;;24510;;;497;;;;
57459;;;;272;;;;;172,3;;;;30600;;;99;;;;
80403;;;;165;;;;;115,1;;;;25430;;;74;;;;
80406;;;;1294;;;;;896,1;;;;20140;;;578;;;;
80429;;;;180;;;;;120,1;;;;22770;;;72;;;;
80343;;;;156;;;;;102,9;;;;21680;;;60;;;;
80373;9,5;5,4;2,0;2254;53,7;-12,2;3,0;3,9;1655,8;23;2,7;6,4;18520;11090;2,1;1168;34;30010;46,8;42,6
80344;;;;191;;;;;127,9;;;;25000;;;74;;;;
80350;;;;528;;;;;347,5;;;;24970;;;208;;;;
80435;;;;;;;;;;;;;;;;;;;;
80390;;;;397;;;;;262,5;;;;23890;;;157;;;;
80598;;;;1245;;;;;850,8;;;;21110;;;534;;;;
80668;;;;146;;;;;103,6;;;;24450;;;66;;;;
80617;;;;245;;;;;161,9;;;;26010;;;97;;;;
80645;;;;535;;;;;358,0;;;;21870;;;214;;;;
80632;4,6;2,4;1,2;2240;80,4;-18,0;1,8;9,0;1576,3;10;3,4;7,0;26410;13800;1,0;1044;62;47120;69,6;26,0
80658;;;;145;;;;;98,9;;;;18900;;;61;;;;
80583;;;;262;;;;;180,5;;;;26720;;;114;;;;
80572;;;;382;;;;;261,2;;;;21940;;;166;;;;
80629;;;;125;;;;;81,5;;;;20780;;;47;;;;
80275;;;;294;;;;;200,8;;;;21860;;;128;;;;
80302;;;;169;;;;;113,6;;;;23940;;;71;;;;
80273;;;;357;;;;;234,7;;;;24780;;;138;;;;
80301;;;;282;;;;;181,4;;;;22780;;;105;;;;
80276;;;;283;;;;;191,6;;;;24730;;;115;;;;
80305;;;;474;;;;;326,9;;;;28420;;;204;;;;
80258;;;;;;;;;;;;;;;;;;;;
80476;;;;327;;;;;221,3;;;;20640;;;138;;;;
80535;;;;154;;;;;107,9;;;;21530;;;67;;;;
80541;;;;202;;;;;129,2;;;;22340;;;74;;;;
80542;;;;570;;;;;387,4;;;;21790;;;241;;;;
80500;;;;469;;;;;323,9;;;;20570;;;205;;;;
80478;;;;130;;;;;89,3;;;;20860;;;55;;;;
80468;;;;159;;;;;104,2;;;;21350;;;61;;;;
80459;;;;;;;;;;;;;;;;;;;;
80485;;;;1139;;;;;774,3;;;;24640;;;480;;;;
80475;;;;237;;;;;160,3;;;;21430;;;98;;;;
63211;;;;1482;;;;;1050,7;;;;21150;;;703;;;;
63259;;;;335;;;;;230,6;;;;25070;;;149;;;;
63271;;;;1513;;;;;1052,7;;;;22420;;;664;;;;
63238;;;;222;;;;;155,3;;;;23550;;;100;;;;
63298;;;;113;;;;;89,0;;;;18930;;;68;;;;
63272;2,4;0,9;1,1;3120;69,0;-20,0;1,6;5,8;2134,1;;3,0;20,0;28530;16520;0,4;1355;68;49200;61,6;28,6
63230;;;;220;;;;;151,6;;;;22680;;;99;;;;
63257;;;;724;;;;;491,0;;;;22870;;;305;;;;
80134;;;;;;;;;;;;;;;;;;;;
80083;;;;138;;;;;93,9;;;;23890;;;60;;;;
80061;;;;205;;;;;136,1;;;;20050;;;85;;;;
80122;;;;482;;;;;330,4;;;;21550;;;209;;;;
80121;;;;148;;;;;99,1;;;;22400;;;61;;;;
80095;;;;217;;;;;144,5;;;;22640;;;90;;;;
80024;;;;531;;;;;361,5;;;;26370;;;219;;;;
80105;;;;185;;;;;124,0;;;;23980;;;73;;;;
80719;;;;;;;;;;;;;;;;;;;;
80734;;;;205;;;;;140,7;;;;22610;;;90;;;;
80755;;;;124;;;;;83,4;;;;21680;;;53;;;;
80757;;;;138;;;;;95,5;;;;25950;;;59;;;;
80679;;;;563;;;;;381,3;;;;21160;;;237;;;;
80769;;;;216;;;;;148,6;;;;22990;;;93;;;;
80698;;;;225;;;;;154,5;;;;24310;;;97;;;;
80713;;;;267;;;;;188,4;;;;24960;;;121;;;;
80129;;;;520;;;;;356,4;;;;22760;;;224;;;;
80226;;;;272;;;;;187,5;;;;20030;;;118;;;;
80185;;;;251;;;;;171,6;;;;23230;;;108;;;;
80213;;;;413;;;;;275,4;;;;28010;;;167;;;;
80161;;;;206;;;;;138,8;;;;23520;;;86;;;;
80143;;;;;;;;;;;;;;;;;;;;
80210;;;;152;;;;;97,9;;;;25840;;;55;;;;
80021;10,1;5,3;2,4;110170;73,2;-16,5;3,1;6,3;79001,3;26;3,8;7,5;19650;9820;2,4;55134;45;37670;63,8;25,7
79273;;;;788;;;;;531,2;;;;24470;;;326;;;;
80017;;;;416;;;;;283,7;;;;22230;;;179;;;;
79289;;;;1398;;;;;944,6;;;;22990;;;579;;;;
79285;;;;1852;;;;;1245,5;;;;21720;;;772;;;;
80008;;;;857;;;;;559,5;;;;20750;;;323;;;;
80019;;;;817;;;;;557,6;;;;22320;;;350;;;;
80436;;;;508;;;;;355,6;;;;23840;;;230;;;;
80413;;;;;;;;;;;;;;;;;;;;
80387;;;;321;;;;;211,5;;;;26200;;;124;;;;
80355;;;;101;;;;;67,6;;;;21300;;;43;;;;
80423;;;;385;;;;;256,2;;;;26760;;;152;;;;
80339;;;;163;;;;;108,8;;;;21200;;;66;;;;
80357;;;;231;;;;;156,2;;;;25340;;;96;;;;
80347;;;;139;;;;;88,2;;;;24340;;;49;;;;
80619;;;;659;;;;;452,5;;;;22690;;;288;;;;
80585;8,8;4,5;2,5;2207;60,8;-12,4;3,7;2,8;1537,7;21;2,9;8,2;19090;11020;1,8;1016;42;32410;54,3;34,6
80638;;;;105;;;;;71,5;;;;21160;;;44;;;;
80648;;;;111;;;;;71,4;;;;17110;;;43;;;;
80607;;;;193;;;;;136,5;;;;26620;;;85;;;;
80595;;;;275;;;;;189,0;;;;23110;;;118;;;;
80657;;;;325;;;;;210,0;;;;23990;;;124;;;;
80596;;;;213;;;;;140,3;;;;20650;;;86;;;;
80600;;;;644;;;;;455,7;;;;21250;;;303;;;;
80505;;;;245;;;;;167,9;;;;25340;;;106;;;;
80507;;;;1258;;;;;817,6;;;;23690;;;485;;;;
80519;;;;480;;;;;330,1;;;;20480;;;211;;;;
80528;;;;;;;;;;;;;;;;;;;;
80526;;;;140;;;;;92,3;;;;21540;;;57;;;;
80461;;;;242;;;;;160,9;;;;25400;;;95;;;;
80259;;;;;;;;;;;;;;;;;;;;
80293;;;;347;;;;;241,1;;;;25380;;;156;;;;
80253;11,8;6,6;2,6;4973;59,8;-12,5;3,1;7,1;3577,3;26;3,1;6,2;18430;10220;2,6;2490;34;31480;49,6;34,7
80274;;;;1710;;;;;1204,5;;;;19890;;;797;;;;
80291;;;;292;;;;;200,3;;;;28130;;;124;;;;
80283;;;;155;;;;;102,4;;;;21030;;;63;;;;
80676;;;;150;;;;;104,7;;;;22620;;;68;;;;
80748;;;;178;;;;;116,1;;;;19080;;;71;;;;
80762;;;;343;;;;;240,8;;;;21270;;;157;;;;
80709;;;;270;;;;;178,3;;;;19050;;;111;;;;
80705;;;;;;;;;;;;;;;;;;;;
80699;;;;119;;;;;82,0;;;;21990;;;50;;;;
80756;;;;;;;;;;;;;;;;;;;;
80181;;;;137;;;;;80,0;;;;22600;;;41;;;;
80204;;;;772;;;;;524,9;;;;20130;;;339;;;;
80139;;;;;;;;;;;;;;;;;;;;
80193;;;;135;;;;;87,4;;;;22450;;;53;;;;
80133;;;;210;;;;;147,4;;;;22600;;;96;;;;
80167;;;;352;;;;;234,1;;;;22790;;;140;;;;
80416;;;;747;;;;;508,9;;;;23410;;;314;;;;
80433;;;;;;;;;;;;;;;;;;;;
80385;;;;459;;;;;307,6;;;;24990;;;189;;;;
80415;;;;1062;;;;;710,0;;;;23060;;;431;;;;
80361;;;;;;;;;;;;;;;;;;;;
80362;;;;296;;;;;198,2;;;;21270;;;118;;;;
80602;;;;111;;;;;75,4;;;;22290;;;46;;;;
80627;;;;931;;;;;631,1;;;;28320;;;388;;;;
80559;;;;153;;;;;103,5;;;;21680;;;66;;;;
80644;;;;756;;;;;494,4;;;;21870;;;296;;;;
80659;;;;275;;;;;183,7;;;;21900;;;110;;;;
80057;;;;;;;;;;;;;;;;;;;;
80110;;;;450;;;;;322,8;;;;23410;;;214;;;;
80113;;;;310;;;;;210,8;;;;23230;;;129;;;;
80034;;;;514;;;;;356,1;;;;22140;;;228;;;;
80115;;;;290;;;;;201,4;;;;20210;;;127;;;;
80038;;;;121;;;;;80,0;;;;26250;;;47;;;;
80043;;;;225;;;;;154,5;;;;22720;;;97;;;;
80080;;;;150;;;;;106,1;;;;22580;;;68;;;;
80556;;;;570;;;;;390,0;;;;22110;;;248;;;;
80552;;;;1136;;;;;801,5;;;;20220;;;528;;;;
80548;;;;330;;;;;225,5;;;;22170;;;141;;;;
80494;;;;206;;;;;133,7;;;;23480;;;79;;;;
80555;;;;628;;;;;431,1;;;;22440;;;271;;;;
80536;;;;283;;;;;196,8;;;;22490;;;127;;;;
80511;;;;114;;;;;74,4;;;;23390;;;45;;;;
79290;;;;952;;;;;637,5;;;;23790;;;386;;;;
79345;;;;923;;;;;631,0;;;;21650;;;396;;;;
79322;;;;1933;;;;;1340,2;;;;21990;;;852;;;;
79286;;;;479;;;;;330,9;;;;20370;;;208;;;;
79278;;;;258;;;;;176,4;;;;18670;;;112;;;;
79294;;;;174;;;;;115,1;;;;23280;;;69;;;;
79300;;;;1423;;;;;997,3;;;;23150;;;637;;;;
80330;;;;226;;;;;159,6;;;;20560;;;105;;;;
80304;;;;;;;;;;;;;;;;;;;;
80267;;;;246;;;;;166,1;;;;22090;;;104;;;;
80244;;;;166;;;;;117,2;;;;21920;;;76;;;;
80251;;;;332;;;;;212,3;;;;21680;;;118;;;;
80311;;;;137;;;;;93,7;;;;22940;;;58;;;;
80266;;;;275;;;;;182,3;;;;21410;;;113;;;;
80703;;;;223;;;;;152,4;;;;21430;;;97;;;;
80732;;;;612;;;;;426,6;;;;20510;;;275;;;;
80702;;;;1321;;;;;867,9;;;;35520;;;512;;;;
80711;;;;1723;;;;;1183,0;;;;18490;;;769;;;;
80729;;;;175;;;;;116,3;;;;22820;;;69;;;;
80675;;;;139;;;;;90,9;;;;21720;;;52;;;;
57449;;;;567;;;;;367,4;;;;29180;;;210;;;;
57425;;;;589;;;;;386,0;;;;26050;;;228;;;;
57446;;;;;;;;;;;;;;;;;;;;
57406;;;;133;;;;;92,4;;;;25810;;;59;;;;
57393;;;;178;;;;;125,8;;;;21340;;;80;;;;
57436;;;;138;;;;;88,9;;;;23540;;;50;;;;
57430;;;;346;;;;;228,5;;;;24250;;;138;;;;
57348;;;;779;;;;;541,0;;;;26260;;;345;;;;
57443;3,9;1,8;1,4;6089;65,2;-11,9;2,8;2,3;4118,7;11;3,0;17,6;24080;13240;0,7;2580;49;39170;60,1;25,2
80173;;;;516;;;;;345,2;;;;27490;;;209;;;;
80164;4,4;2,0;1,6;4187;66,4;-16,2;2,7;5,2;2914,9;12;3,1;9,1;24690;13050;0,8;1890;60;39850;58,5;36,3
80197;;;;;;;;;;;;;;;;;;;;
80180;;;;;;;;;;;;;;;;;;;;
80196;;;;230;;;;;162,5;;;;20090;;;105;;;;
80346;;;;154;;;;;102,0;;;;20060;;;62;;;;
